geo_id,county_state,total,white,black,am_ind_al_nat,asian,nat_ha_pac_isl,other,two_or_more,hispanic
0500000US39129,"Pickaway County, Ohio",57830,92.92235863738544,3.4999135396852843,0.06398063288950372,0.8455818779180356,0,0.9285837800449593,1.739581532076777,1.3695313850942419
0500000US39133,"Portage County, Ohio",162277,90.12922348823308,4.131207749711913,0.11646752158346531,1.9324981359034246,0.09058585012047302,0.9237291791196534,2.6762880753279887,1.835133752780739
0500000US39139,"Richland County, Ohio",120589,86.36691572199786,8.836626889683139,0.16336481768652197,0.7770194628034066,0,0.5738500194876813,3.282223088341391,1.8799392979459155
0500000US39143,"Sandusky County, Ohio",59195,90.89281189289636,2.375200608159473,0.26353577160233127,0.19596249683250275,0.13852521327814848,2.62860038854633,3.5053636286848553,9.948475377988006
0500000US39145,"Scioto County, Ohio",75929,94.09184896416389,3.7403363668690486,0.14355516337631208,0.41486125195906703,0,0.40300807333166516,1.2063901803000172,1.345994284133862
0500000US39147,"Seneca County, Ohio",55243,93.12854117263726,3.790525496442988,0.38375902829317743,0.18282859366797602,0,0.9032818637655449,1.6110638451930563,5.068515468023098
0500000US39149,"Shelby County, Ohio",48759,94.36411739371194,1.3310363214996206,0,1.3023236735782113,0,0.04101806845915626,2.961504542751082,1.4869049816444144
0500000US39151,"Stark County, Ohio",372542,87.97155756934788,6.599255922822126,0.24292562986186791,0.6412699776132624,0.011542322744818034,0.2982214085928566,4.235227169017184,2.0636599363293264
0500000US39153,"Summit County, Ohio",541228,78.58554989764018,14.81113320079523,0.28010376403290294,3.510350536188076,0.042680718662005665,0.2485089463220676,2.521672936359538,2.0841493788200167
0500000US39155,"Trumbull County, Ohio",200380,87.88701467212296,8.272282662940412,0.11528096616428786,0.5479588781315501,0,0.2295638287254217,2.947898991915361,1.787603553248827
0500000US39159,"Union County, Ohio",56741,90.75624328087274,2.500837137167128,0.17623940360585819,4.095803739800145,0.8124636506230063,0.10045646005533916,1.5579563278757864,0.9975150244091574
0500000US39165,"Warren County, Ohio",228882,88.48664377277375,3.3165561293592334,0.104420618484634,5.949353815503184,0,0.29840703943516744,1.8446186244440368,2.7110039234190544
0500000US39167,"Washington County, Ohio",60418,96.14518851997748,0.5015061736568572,1.1883875666192194,0.11916978383925321,0,0.07117084312622066,1.9745771127809593,1.1072859081730608
0500000US39169,"Wayne County, Ohio",116038,94.93097088884676,0.7385511642737724,0.08359330564125544,1.203054171909202,0.06721935917544253,0.33006428928454473,2.6465468208690255,1.9726296558024097
0500000US39171,"Williams County, Ohio",36784,95.06035232709874,1.0249021313614615,0.5573075250108743,0.4050674206176598,0.19845585036972596,0.9270334928229664,1.8268812527185732,4.507394519356242
0500000US39173,"Wood County, Ohio",130492,92.16963492014835,2.3005241700640653,0.08966066885326303,1.8982006559789106,0,1.1349354749716458,2.407044109983754,5.591147350029121
0500000US40001,"Adair County, Oklahoma",21909,41.58564973298645,0.49294810351910173,43.22881007805012,0.08672235154502717,0.5157697749783194,2.9166096124880183,11.173490346432972,6.577205714546533
0500000US40009,"Beckham County, Oklahoma",23289,83.54588002919834,3.5553265490145565,2.0567649963502084,0,0,6.634033234574263,4.207995190862639,14.551934389626004
0500000US40013,"Bryan County, Oklahoma",46319,74.12724799758199,1.554437703750081,12.798203760875667,0.41667566225523,0.19862259547917702,1.7811265355469679,9.123685744510892,5.8420950365940545
0500000US40015,"Caddo County, Oklahoma",29173,65.23154972063209,1.9538614472286018,25.58530147739348,0.013711308401604224,0.05141740650601584,1.8544544613169713,5.309704178521235,12.700099406985913
0500000US40017,"Canadian County, Oklahoma",139926,81.14431914011692,2.560639195003073,3.5740319883366922,3.0080185240770123,0.10862884667610022,2.592084387461944,7.01227791832826,8.772494032560067
0500000US40019,"Carter County, Oklahoma",48190,75.48454036107076,6.017846026146503,8.572317908279727,1.2803486200456526,0,0.8238223697862627,7.821124714671093,7.321020958705125
0500000US40021,"Cherokee County, Oklahoma",48888,50.32318769432172,0.3272786777941417,34.851088201603666,2.481181476026837,0.11045655375552282,0.30068728522336774,11.60612011127475,7.1489936180657825
0500000US40027,"Cleveland County, Oklahoma",279641,77.23152184407866,5.015716579471537,3.6714930929298637,4.271548163538251,0,1.8019532185909792,8.007767101390712,8.674693625040678
0500000US40031,"Comanche County, Oklahoma",121526,61.95217484324343,15.10294093445024,5.314089166104373,2.666919013215279,0.5406250514293238,3.1598176521896546,11.263433339367706,13.149449500518406
0500000US40037,"Creek County, Oklahoma",71704,79.74729443266764,2.82550485328573,12.702220238759343,0.3402878500502064,0.11156978690170702,0.19524712707798728,4.077875711257391,4.228494923574696
0500000US40039,"Custer County, Oklahoma",28800,77.84375,2.951388888888889,3.895833333333333,4.277777777777778,0,5.736111111111112,5.295138888888888,18.319444444444443
0500000US40041,"Delaware County, Oklahoma",42602,65.56969156377635,0.258203840195296,21.97079949298155,0.9013661330453969,0.2887188394911037,1.0210788225904888,9.990141307919815,3.7932491432327122
0500000US40047,"Garfield County, Oklahoma",61581,84.15095565190562,3.4068949838424194,2.9781913252464234,0.15751611698413473,3.413390493821146,1.9795066660171157,3.913544762183141,12.43240609928387
0500000US40049,"Garvin County, Oklahoma",27909,81.60091726683149,2.1534272098606184,3.9736285785947185,0.2651474434770146,0,1.544304704575585,10.462574796660576,8.857357841556487
0500000US40051,"Grady County, Oklahoma",54943,86.12016089401745,2.040296307081885,5.176273592632365,1.1539231567260615,0,0.4240758604371803,5.0852701891050724,5.816937553464499
0500000US40065,"Jackson County, Oklahoma",25125,67.79701492537313,8.366169154228857,0.835820895522388,1.301492537313433,0,12.509452736318408,9.190049751243782,23.992039800995023
0500000US40071,"Kay County, Oklahoma",44544,76.99577945402298,2.4245689655172415,9.424389367816092,0.22000718390804597,0,4.373204022988506,6.5620510057471275,8.088631465517242
0500000US40079,"Le Flore County, Oklahoma",49731,75.27900102551727,1.8419094729645493,12.179525849067986,0.7701433713377973,0,1.7393577446663047,8.19006253644608,6.909171341818985
0500000US40081,"Lincoln County, Oklahoma",35142,83.9821296454385,1.661829150304479,9.51567924420921,0.4752148426384383,0.10244152296397474,0.4752148426384383,3.7874907518069545,3.40618063855216
0500000US40083,"Logan County, Oklahoma",46784,82.69280095759234,8.013423392612859,2.5692544459644324,0,0,0.669032147742818,6.055489056087551,6.188012995896033
0500000US40087,"McClain County, Oklahoma",39343,86.71682383143126,1.85293444831355,4.567521541316117,0.08641943929034389,0.1957146125104847,0.11946216607782834,6.461123961060418,7.981089393284702
0500000US40089,"McCurtain County, Oklahoma",32808,62.65240185320653,7.650573030968057,12.329309924408681,0.649231894659839,3.3071202145818095,3.2766398439405022,10.134723238234578,5.8674713484515975
0500000US40091,"McIntosh County, Oklahoma",19742,61.548981866072324,2.38071117414649,24.48586769324283,0.17222165940634182,0.25833248910951273,0.2785938608043765,10.875291257218114,3.2823422145679264
0500000US40097,"Mayes County, Oklahoma",40921,67.56188753940519,0.1808362454485472,17.582659270301313,1.5468830184990592,0.08064319053786564,0.38122235526991033,12.66586838053811,3.6264998411573517
0500000US40101,"Muskogee County, Oklahoma",69086,57.6672553049822,10.187302782039778,19.14280751527082,0.7208406913122775,0,4.255565527024289,8.026228179370639,6.176359899255999
0500000US40109,"Oklahoma County, Oklahoma",787958,68.3450133128923,15.185327136725563,2.5491206384096614,3.5086895494429906,0.0595209389332934,3.5621187931336444,6.790209630462537,17.540274989276078
0500000US40111,"Okmulgee County, Oklahoma",38930,64.04058566658104,8.872334960184949,15.900333932699716,0.8194194708451066,0,1.1610583097867968,9.206267659902387,4.212689442589262
0500000US40113,"Osage County, Oklahoma",47233,64.24110261893168,11.140516164545975,13.515974001227955,0.13549848622784916,0,1.5010691677428916,9.465839561323651,3.6499904727626866
0500000US40115,"Ottawa County, Oklahoma",31312,67.44379151762902,1.3860500766479305,20.49054675523761,0.814384261624936,0.8495145631067961,2.171691364333163,6.844021461420542,5.748594787940726
0500000US40119,"Payne County, Oklahoma",81575,80.58351210542446,4.366533864541832,3.5292675452038,3.5979160281949127,0.046582899172540604,0.6938400245173153,7.182347532945142,4.73674532638676
0500000US40121,"Pittsburg County, Oklahoma",44184,72.56472931377874,3.0848270867282275,3.3088900959623393,0.4051240267970306,0.022632627195364838,0.3666485605649104,20.247148288973385,5.028969762810067
0500000US40123,"Pontotoc County, Oklahoma",38224,69.01161573880285,3.0896818752616158,13.959815822519882,0.6723524487233152,0.3793428212641272,0.6514231896190875,12.235768103809125,5.326496442025952
0500000US40125,"Pottawatomie County, Oklahoma",72226,75.74973001412233,2.8660039321020134,15.819787888018165,0.30044582283388255,0.19522055769390523,0.5635089856838258,4.50530279954587,5.097887187439426
0500000US40131,"Rogers County, Oklahoma",91444,74.46305935873322,1.0891911989851712,12.994838371024889,1.5320852106207077,0.10498228423953457,1.4467871046760858,8.369056471720397,4.684834434189231
0500000US40133,"Seminole County, Oklahoma",24878,68.12042768711312,5.213441594983519,19.736313208457272,0.056274620146314014,0,0.3497065680520942,6.523836321247689,5.165206206286679
0500000US40135,"Sequoyah County, Oklahoma",41252,64.35809172888587,2.288373897023175,24.309124406089403,0.5817899738194512,0.12120624454571899,1.2969068166391933,7.044506932997188,4.20100843595462
0500000US40137,"Stephens County, Oklahoma",43332,82.27176220806794,1.1100341548970738,6.337118065171237,0.7846395273700729,0.013846579894765992,5.072463768115942,4.4101356964829685,7.6548509184898
0500000US40139,"Texas County, Oklahoma",20389,60.31193290499779,1.6969934768747852,0.8043552896169504,6.0179508558536465,0.23051645495119916,28.839079896022362,2.099171121683261,44.725096865957134
0500000US40143,"Tulsa County, Oklahoma",646266,70.05087688351236,10.139632906574073,5.044826743167674,3.513878186381459,0.1296679695357639,3.68609829389137,7.435019016937298,12.71999455332634
0500000US40145,"Wagoner County, Oklahoma",78657,75.1274521021651,3.610613168567324,10.606811853999009,1.6629162058049505,0.07755190256429816,1.453144666081849,7.461510100817473,6.068118539990083
0500000US40147,"Washington County, Oklahoma",51932,78.20996687976584,2.7208657475159823,11.959870600015405,0.4236309019487021,0,0.336979126550104,6.348686744203959,5.946237387352691
0500000US40153,"Woodward County, Oklahoma",20463,89.1951326784929,1.8325758686409617,1.3438889703367052,0,0,6.905145873039144,0.7232566094902996,12.984410887944096
0500000US41003,"Benton County, Oregon",90951,84.57850930720939,1.153368297214984,0.4123099251245176,6.920209783289903,0.3331464195006102,1.9384063946520653,4.664049873008543,7.464458884454267
0500000US41005,"Clackamas County, Oregon",412672,88.19910243486352,0.7575023263027295,0.7449015198511166,4.074179978287841,0.3101736972704715,1.1643629807692308,4.749777062655087,8.65433080024814
0500000US41007,"Clatsop County, Oregon",39182,92.53738961768158,0.8549844316267674,0.3037108876524935,0.4364248889796335,1.4751671685978256,1.048951048951049,3.3433719565106426,8.554948700934101
0500000US41009,"Columbia County, Oregon",51782,92.38731605577227,0.2780889112046657,0.42485805878490596,1.4290680159128655,0.1235950716465181,0.3978216368622301,4.959252249816538,5.22189177706539
0500000US41011,"Coos County, Oregon",63888,88.26070623591285,0.5196594039569246,2.801778111695467,0.7262709742048585,0.3975707488104182,2.8549962434259957,4.439018281993488,6.530177811169546
0500000US41013,"Crook County, Oregon",23122,89.23536026295304,0.3978894559294179,2.1581178098780383,1.3363895856759795,1.0768964622437505,1.293140731770608,4.502205691549174,7.836692327653318
0500000US41017,"Deschutes County, Oregon",186875,94.46903010033445,0.5763210702341137,0.3767224080267559,1.4721070234113711,0.1562541806020067,0.4778595317725753,2.4717056856187294,8.01551839464883
0500000US41019,"Douglas County, Oregon",109405,92.0314428042594,0.38389470316713126,0.9972121932270006,0.6370824002559298,0.03199122526392761,0.7202595859421416,5.198117087884466,5.87450299346465
0500000US41027,"Hood River County, Oregon",23377,82.73944475339007,0,0.44060401249090986,2.4596825940026523,0,8.726526072635496,5.633742567480858,25.790306711725204
0500000US41029,"Jackson County, Oregon",217479,91.70954436980122,0.266692416279273,1.5353206516491247,1.3932379678037878,0.05563755580998626,1.402894072531141,3.636672966125465,12.8954979561245
0500000US41031,"Jefferson County, Oregon",23760,73.7121212121212,1.1321548821548821,14.297138047138047,0.12626262626262627,0,9.945286195286196,0.787037037037037,24.065656565656564
0500000US41033,"Josephine County, Oregon",86352,92.54446914952752,0.41805632758940153,1.1997405966277563,0.6276635167685751,0,1.3850287196590698,3.8250416898276822,7.49722067815453
0500000US41035,"Klamath County, Oregon",66935,87.72540524389333,0.939717636513035,4.142825128856353,1.2863225517292898,0,1.116008067528199,4.789721371479794,13.1485769776649
0500000US41039,"Lane County, Oregon",374748,86.36283582567485,0.9785242349525549,0.5331582823657498,3.0201628827905687,0.23669239061982986,3.0452464055845527,5.823379978011891,8.90945381963346
0500000US41041,"Lincoln County, Oregon",48920,88.31561733442355,0.25756336876533115,3.6876533115290266,0.7215862632869992,0.4006541291905151,1.5556009811937859,5.061324611610793,9.302943581357317
0500000US41043,"Linn County, Oregon",125047,91.04976528825162,0.2678992698745272,1.0212160227754363,1.5954001295512887,0,1.9000855678264972,4.165633721720633,9.112573672299215
0500000US41045,"Malheur County, Oregon",30480,90.751312335958,1.3090551181102363,1.0269028871391077,0.505249343832021,0,2.335958005249344,4.071522309711286,33.979658792650916
0500000US41047,"Marion County, Oregon",341286,81.71621455318999,0.9736701769190649,0.757136243502517,2.3226853723856236,0.9338209009452483,7.003217243016121,6.293255510041432,26.65975164524768
0500000US41051,"Multnomah County, Oregon",807555,77.63000662493576,5.493000476747714,1.046244528236467,7.417079951210753,0.6195243667613971,2.5336973952238546,5.260446656884051,11.572710217879898
0500000US41053,"Polk County, Oregon",83696,90.68533741158478,1.272462244312751,1.6715255209329,2.402743261326706,1.419422672529153,0.8662301663161919,1.682278722997515,14.032928694322308
0500000US41057,"Tillamook County, Oregon",26690,93.08355189209442,1.1727238666167104,0.2472836268265268,0.4645934807043836,0.2959910078681154,0.5245410266017235,4.211315099288123,10.685650056200824
0500000US41059,"Umatilla County, Oregon",76985,83.61758784178737,1.2288108073001234,4.070922907059817,0.2857699551860752,0.2857699551860752,6.8389946093394816,3.6721439241410665,26.818211339871407
0500000US41061,"Union County, Oregon",26222,91.1677217603539,1.8648463122568835,2.4750209747540235,0.049576691327892615,0.8694988940584242,0.6178018457783541,2.955533521470521,4.83944779193044
0500000US41065,"Wasco County, Oregon",26437,83.99591481635586,0.4576918712410637,2.957975564549684,1.5735522184816733,0.19669402731020916,8.529712145856186,2.288459356205318,18.36819608881492
0500000US41067,"Washington County, Oregon",588957,75.79229043886056,2.142771034218118,0.6334927677232803,10.599075993663375,0.2624979412758487,5.0394171391120235,5.530454685146793,16.809376575879053
